,Source,Target,value,nb_transactions
1497,70927660,CoinTrader.net_LocalBitcoins.com,2413004222.0,26.0
1498,Rollin.io,HolyTransaction.com,158246155.0,64.0
1499,Poloniex.com,5162,7192420857587.0,146.0
1500,289,61,83428542139.0,318.0
1501,Loanbase.com,BTC-e.com,62624650170.0,335.0
1502,641,FortuneJack.com,2287553265.0,101.0
1503,SlushPool.com,YoBit.net,801768197110.0,318.0
1504,Bitstamp.net,821,1986928539176.0,101.0
1505,TheRockTrading.com,0,5155606534.0,15.0
1506,CoinPayments.net,354,439777696.0,11.0
1507,Huobi.com,SatoshiDice.com,5971927140.0,11.0
1508,HolyTransaction.com,Rollin.io,196698090.0,101.0
1509,999Dice.com,871,2538371733.0,41.0
1510,Bitcoin.de,HaoBTC.com,60946386725.0,60.0
1511,122,BTCJam.com,1223710905.0,10.0
1512,1138,ePay.info_CoinJoinMess,6040239519.0,69.0
1513,1567,Xapo.com,1698199093.0,2295.0
1514,Matbea.com,FortuneJack.com,267990814.0,14.0
1515,821,BtcTrade.com,48592796442.0,23.0
1516,SatoshiMines.com,Bitstamp.net,1966702250.0,42.0
1517,BitBargain.co.uk,HolyTransaction.com,4174714088.0,8.0
1518,BTCJam.com,61,1523429107.0,20.0
1519,999Dice.com,16621,870941985.0,104.0
1520,Huobi.com,354,129101896741.0,233.0
1521,Loanbase.com,BTCC.com,4076249539.0,16.0
1522,1138,BTCJam.com,317138483.0,7.0
1523,Cryptonator.com,CoinTrader.net_LocalBitcoins.com,2617535189.0,90.0
1524,Rollin.io,641,63928141.0,21.0
1525,CoinCafe.com,Bitstamp.net,133656527862.0,43.0
1526,BtcTrade.com,CoinTrader.net_LocalBitcoins.com,37972418277.0,59.0
1527,SatoshiDice.com,CoinGaming.io,9489712481.0,117.0
1528,BitBargain.co.uk,YoBit.net,2588204202.0,14.0
1529,289,Bitstamp.net,405124860933.0,123.0
1530,BTCJam.com,HolyTransaction.com,671553985.0,32.0
1531,BTC-e.com,Huobi.com,1592413564606.0,54.0
1532,BTC-e.com,61,6351271439254.0,113.0
1533,HolyTransaction.com,CoinTrader.net_LocalBitcoins.com,1938288966.0,120.0
1534,Bitstamp.net,SimpleCoin.cz,7157111273172.0,451.0
1535,Bit-x.com,122,2949867457.0,5.0
1536,BTCJam.com,HaoBTC.com,4393001728.0,59.0
1537,71554939,Bit-x.com,52520100856.0,102.0
1538,821,CoinGaming.io,24350566423.0,101.0
1539,Loanbase.com,999Dice.com,27193632751.0,66.0
1540,Bitstamp.net,Vaultoro.com,603891313467.0,74.0
1541,Vaultoro.com,0,2733008360.0,50.0
1542,BtcTrade.com,OKCoin.com,56496569598.0,95.0
1543,1226,BTCC.com,36099742503.0,73.0
1544,1805,CoinTrader.net_LocalBitcoins.com,4016526439.0,9.0
1545,Loanbase.com,Huobi.com,9385280859.0,15.0
1546,74278522,BTC-e.com,18574915222.0,123.0
1547,Bitcoin.de,999Dice.com,60684370791.0,69.0
1548,Rollin.io,348,17478407.0,14.0
1549,BTC-e.com,421,415435759201.0,10.0
1550,BTC-e.com,999Dice.com,375344598836.0,9.0
1551,Loanbase.com,Bitcoin.de,7064180755.0,45.0
1552,BTC-e.com,CoinTrader.net_LocalBitcoins.com,7027081883296.0,138.0
1553,FYBSG.com,BTC-e.com,14033971002.0,54.0
1554,SecondsTrade.com,417,31298890748.0,61.0
1555,1149,BTC-e.com,136508784832.0,119.0
1556,TheRockTrading.com,OKCoin.com,11215320133.0,18.0
1557,SlushPool.com,TheRockTrading.com,63562976818.0,23.0
1558,CoinGaming.io,641,960430022.0,43.0
1559,Bit-x.com,HolyTransaction.com,95779509.0,14.0
1560,821,CoinPayments.net,390529786.0,6.0
1561,BTC-e.com,Matbea.com,1133309118153.0,23.0
1562,BTC-e.com,Bitstamp.net,1887379535251.0,47.0
1563,CoinPayments.net,821,2574608879.0,23.0
1564,107,Bitcoin.de,249418936099.0,62.0
1565,Paymium.com,Bitstamp.net,1471462987386.0,146.0
1566,1070,Poloniex.com,4601034797.0,211.0
1567,ePay.info_CoinJoinMess,898,2055063636891.0,64.0
1568,Bter.com,Bitstamp.net,33842659612.0,62.0
1569,HolyTransaction.com,Loanbase.com,137684636.0,55.0
1570,SlushPool.com,Bter.com,473936035140.0,173.0
1571,871,BTC-e.com,21207491939.0,119.0
1572,BX.in.th,CoinSpot.com.au,9616689080.0,22.0
1573,71554939,HaoBTC.com,13170345644.0,34.0
1574,BTC-e.com,OKCoin.com,1467185386964.0,35.0
1575,289,1149,509141761.0,11.0
1576,289,16621,1148820842.0,28.0
1577,Bitcoin.de,BitBargain.co.uk,319917629579.0,266.0
1578,BTC-e.com,ePay.info_CoinJoinMess,4058330379244.0,94.0
1579,999Dice.com,Bit-x.com,772038131.0,57.0
1580,BitBargain.co.uk,Loanbase.com,9685195244.0,19.0
1581,BtcTrade.com,Bter.com,63975804644.0,93.0
1582,292,CoinGaming.io,525517381.0,12.0
1583,396,Cryptonator.com,25976572699.0,25.0
1584,HaoBTC.com,SatoshiMines.com,1012906682.0,42.0
1585,16621,69984672,3413976490.0,68.0
1586,57,PocketDice.io,2943889362.0,327.0
1587,101,Bitcoin.de,124256903.0,14.0
1588,1805,107,409443899.0,5.0
1589,57,122,718972499.0,34.0
1590,1138,Poloniex.com,757049308.0,42.0
1591,Bter.com,35,2289703881.0,38.0
1592,Bitbond.com,Xapo.com,19158888880.0,199.0
1593,BTCJam.com,FortuneJack.com,1835812482.0,77.0
1594,FortuneJack.com,16621,138769773.0,33.0
1595,PocketDice.io,BTCJam.com,237788810.0,58.0
1596,Bter.com,Xapo.com,10865906370.0,66.0
1597,PocketDice.io,57,1179279734.0,215.0
1598,SatoshiDice.com,SafeDice.com,10753692529.0,48.0
1599,348,Bter.com,24930086.0,2.0
1600,FYBSG.com,Xapo.com,11989071271.0,51.0
1601,HaoBTC.com,348,27621048855.0,49.0
1602,SafeDice.com,SatoshiDice.com,4331270926.0,25.0
1603,57,227,1559196.0,1.0
1604,PocketDice.io,SatoshiMines.com,644229845.0,145.0
1605,PocketDice.io,SatoshiDice.com,169448231.0,28.0
1606,1149,Cryptonator.com,75227374.0,45.0
1607,Poloniex.com,71554939,3382621979187.0,87.0
1608,SatoshiDice.com,898,1966720537.0,35.0
1609,1391,Huobi.com,9994256582.0,154.0
1610,Loanbase.com,Xapo.com,41563103673.0,128.0
1611,BTCJam.com,SafeDice.com,1368016049.0,21.0
1612,175,CoinTrader.net_LocalBitcoins.com,66745225975.0,130.0
1613,Bter.com,289,5788691779.0,35.0
1614,ePay.info_CoinJoinMess,TheRockTrading.com,99144760002.0,99.0
1615,417,YoBit.net,110830203983.0,74.0
1616,821,MercadoBitcoin.com.br,3810378768.0,14.0
1617,57,Huobi.com,17403715840.0,79.0
1618,16621,FortuneJack.com,106732222.0,59.0
1619,ePay.info_CoinJoinMess,101,23852370170.0,225.0
1620,1391,HolyTransaction.com,5328185663.0,100.0
1621,Xapo.com,BitBargain.co.uk,24135506780.0,15.0
1622,CoinSpot.com.au,BitcoinFog,6028711144.0,27.0
1623,CoinJar.com,BTCC.com,39508256142.0,45.0
1624,PocketDice.io,CoinJar.com,203109190.0,82.0
1625,70063369,YoBit.net,55426523669.0,186.0
1626,Bter.com,354,25503589573.0,405.0
1627,BTCJam.com,CoinJar.com,9396839790.0,98.0
1628,FortuneJack.com,Matbea.com,377383489.0,67.0
1629,122,Xapo.com,28450552497.0,71.0
1630,227,101,6693422388.0,655.0
1631,CoinPayments.net,289,34808729372.0,128.0
1632,Bter.com,CoinTrader.net_LocalBitcoins.com,30197586721.0,50.0
1633,61,Cryptonator.com,5130255238.0,193.0
1634,CoinGaming.io,OKCoin.com,14571112484.0,45.0
1635,35,Bter.com,3778785536.0,138.0
1636,469,Bitstamp.net,23138789013.0,44.0
1637,Rollin.io,Poloniex.com,13262036419.0,642.0
1638,SlushPool.com,CoinSpot.com.au,371839265455.0,176.0
1639,292,101,867398636.0,61.0
1640,1391,Xapo.com,16463897330.0,283.0
1641,1391,Bitcoin.de,3476033843.0,108.0
1642,69697250,Bitstamp.net,3918400753474.0,388.0
1643,FortuneJack.com,BTC-e.com,111731056535.0,422.0
1644,898,CoinJar.com,13779940901.0,19.0
1645,CoinMotion.com,469,285854777.0,5.0
1646,Cryptonator.com,1138,161998715.0,30.0
1647,CoinMotion.com,57,25764242.0,1.0
1648,641,MercadoBitcoin.com.br,137194596.0,21.0
1649,122,CoinPayments.net,7378994875.0,43.0
1650,35,421,5422029017.0,275.0
1651,PocketDice.io,CoinPayments.net,1289510173.0,192.0
1652,122,101,4994085706.0,54.0
1653,BX.in.th,122,738667695672.0,269.0
1654,CoinPayments.net,HaoBTC.com,46916634105.0,258.0
1655,1149,BTCC.com,370576298.0,10.0
1656,YoBit.net,Cryptonator.com,11583639950.0,451.0
1657,Cryptonator.com,101,3893726300.0,529.0
1658,419,175,86319414.0,209.0
1659,898,Huobi.com,6890625128.0,6.0
1660,SlushPool.com,Cryptonator.com,1180097318500.0,643.0
1661,70063369,1138,41929325118.0,161.0
1662,SlushPool.com,FortuneJack.com,30869051520.0,19.0
1663,122,269,40539845.0,9.0
1664,Huobi.com,1149,52087398225.0,80.0
1665,700,ePay.info_CoinJoinMess,4479078398.0,246.0
1666,Bitstamp.net,35,4644410342361.0,382.0
1667,YoBit.net,289,5321793960.0,324.0
1668,57,Bitcoin.de,24819266309.0,18.0
1669,BX.in.th,354,152558809791.0,332.0
1670,999Dice.com,101,512704821.0,40.0
1671,YoBit.net,101,3639363788.0,147.0
1672,292,Cryptonator.com,87958191.0,40.0
1673,CoinPayments.net,101,2829515367.0,15.0
1674,348,ePay.info_CoinJoinMess,16855566198.0,254.0
1675,289,1138,509348182.0,9.0
1676,Bitstamp.net,348,1006893007330.0,95.0
1677,BTCJam.com,BitcoinFog,427967906.0,6.0
1678,35,Xapo.com,8928863055.0,647.0
1679,70063369,269,1049338719.0,11.0
1680,CoinJar.com,Bitstamp.net,120904017166.0,135.0
1681,871,CoinTrader.net_LocalBitcoins.com,23367448848.0,53.0
1682,1138,289,9942930.0,1.0
1683,175,YoBit.net,10665814902.0,70.0
1684,FortuneJack.com,18972,418619576.0,31.0
1685,Bitcoin.de,101,190302613286.0,265.0
1686,71554939,1391,32370387648.0,52.0
1687,35,CoinGaming.io,4936037931.0,190.0
1688,348,Loanbase.com,476491459.0,30.0
1689,BtcTrade.com,CoinPayments.net,3139614528.0,82.0
1690,BTCJam.com,421,19772621732.0,186.0
1691,Paymium.com,107,108989498029.0,15.0
1692,SatoshiDice.com,SatoshiMines.com,331920307.0,24.0
1693,348,16621,57234080.0,5.0
1694,107,1070,38912338719.0,32.0
1695,FYBSG.com,BitcoinFog,7120343361.0,65.0
1696,CoinGaming.io,Bit-x.com,3161324228.0,11.0
1697,CoinMotion.com,ePay.info_CoinJoinMess,8014469115.0,81.0
1698,72472408,0,1506049847.0,47.0
1699,Paymium.com,HolyTransaction.com,129794711822.0,20.0
1700,122,Bitstamp.net,231645875999.0,121.0
1701,0,154,17938864261.0,717.0
1702,175,417,60037049186.0,49.0
1703,Cryptonator.com,107,507343256.0,134.0
1704,Bit-x.com,Bitcoin.de,3672374028.0,19.0
1705,Paymium.com,Rollin.io,61403838552.0,9.0
1706,354,Bitbond.com,24076389732.0,59.0
1707,Bitstamp.net,Cryptonator.com,883465559043.0,118.0
1708,5162,107,469927376152.0,6.0
1709,101,Xapo.com,12758439494.0,1067.0
1710,348,Poloniex.com,11714529922.0,154.0
1711,354,821,457602622.0,3.0
1712,Cryptonator.com,292,214667007.0,41.0
1713,CoinJar.com,0,67493679161.0,335.0
1714,354,16621,34399457646.0,73.0
1715,469,Bitcoin.de,32796579959.0,58.0
1716,175,35,4887629191.0,43.0
1717,Bitbond.com,CoinGaming.io,7347275080.0,37.0
1718,107,35,5311216972.0,123.0
1719,Bit-x.com,154,109280522802.0,108.0
1720,Bitstamp.net,HaoBTC.com,11293074755692.0,745.0
1721,35,Bitstamp.net,13538593884.0,170.0
1722,Bitcoin.de,CoinGaming.io,237809604372.0,277.0
1723,SlushPool.com,154,140805758029.0,71.0
1724,HappyCoins.com,Poloniex.com,6700972192.0,43.0
1725,Bitcoin.de,35,215640251694.0,212.0
1726,YoBit.net,Bitstamp.net,26612239742.0,364.0
1727,354,1226,40931434074.0,36.0
1728,Poloniex.com,CoinSpot.com.au,19161370771921.0,395.0
1729,35,289,588335407.0,74.0
1730,Bitstamp.net,18972,45553897637.0,10.0
1731,641,421,2181605901.0,232.0
1732,1567,BX.in.th,69485300333.0,258.0
1733,Bitstamp.net,1070,528891907242.0,35.0
1734,175,348,944796217.0,13.0
1735,Poloniex.com,1226,3879567431984.0,126.0
1736,35,523,1375706485.0,51.0
1737,5162,BX.in.th,170433110587.0,2.0
1738,227,YoBit.net,3660449582.0,459.0
1739,Huobi.com,CoinGaming.io,28829303152.0,34.0
1740,354,61,53977055521.0,96.0
1741,71842975,Cryptonator.com,143446823.0,14.0
1742,Bitstamp.net,BX.in.th,2772949749441.0,245.0
1743,BitBargain.co.uk,Bit-x.com,3697030510.0,13.0
1744,YoBit.net,SimpleCoin.cz,305988983.0,11.0
1745,BX.in.th,35,28274035599.0,63.0
1746,7277,CoinPayments.net,80265392.0,719.0
1747,Paymium.com,Cryptonator.com,487899816929.0,57.0
1748,227,CoinGaming.io,851715471.0,129.0
1749,289,PocketDice.io,499347621.0,33.0
1750,101,Bit-x.com,636175815.0,15.0
1751,107,417,29605996956.0,293.0
1752,1070,CoinTrader.net_LocalBitcoins.com,3037968210.0,45.0
1753,Bitstamp.net,YoBit.net,5371640362148.0,554.0
1754,Bitstamp.net,227,83719247076.0,9.0
1755,Bit-x.com,BtcTrade.com,12278881192.0,24.0
1756,YoBit.net,Bit-x.com,1591947538.0,63.0
1757,35,Bitcoin.de,12675401672.0,189.0
1758,227,BtcTrade.com,133040439.0,2.0
1759,35,700,438555481.0,7.0
1760,289,Bit-x.com,4174324026.0,60.0
1761,354,18972,25971820788.0,42.0
1762,Bitstamp.net,Rollin.io,1989944562304.0,289.0
1763,SatoshiDice.com,Xapo.com,8304404029.0,187.0
1764,35,61,727828789.0,38.0
1765,1391,Bit-x.com,107131244.0,10.0
1766,469,61,1203130475.0,31.0
1767,YoBit.net,154,16270489551.0,374.0
1768,1226,Poloniex.com,71201567190.0,75.0
1769,354,1070,6411973783.0,17.0
1770,Bit-x.com,Huobi.com,100691770172.0,54.0
1771,CoinSpot.com.au,101,69167349.0,12.0
1772,354,1567,21581990693.0,21.0
1773,1391,289,241513944.0,26.0
1774,107,Matbea.com,3874781864.0,89.0
1775,Vaultoro.com,107,2360721494.0,75.0
1776,35,871,644232434.0,24.0
1777,35,MercadoBitcoin.com.br,2306047872.0,106.0
1778,Bitstamp.net,16768780,97007183284.0,12.0
1779,269,871,19030577.0,9.0
1780,289,YoBit.net,25616872386.0,243.0
1781,Poloniex.com,469,2296809599685.0,117.0
1782,YoBit.net,CoinSpot.com.au,608953669.0,18.0
1783,35,CoinJar.com,771903272.0,27.0
1784,354,871,13992276886.0,39.0
1785,7277,0,54169581.0,418.0
1786,5162,Bitstamp.net,7520018219286.0,112.0
1787,Bitstamp.net,700,4458895153860.0,152.0
1788,Cryptonator.com,Bitstamp.net,1231994557.0,24.0
1789,SimpleCoin.cz,0,48090914053.0,253.0
1790,CoinSpot.com.au,35,20588046800.0,26.0
1791,354,Vaultoro.com,38541211779.0,54.0
1792,71554939,122,2601833320.0,8.0
1793,69697250,Xapo.com,418857937335.0,54.0
1794,71554939,61,11077561776.0,98.0
1795,107,175,1091197249.0,16.0
1796,107,CoinGaming.io,240696664136.0,438.0
1797,175,Huobi.com,227148412076.0,168.0
1798,175,HaoBTC.com,107518697827.0,58.0
1799,SatoshiMines.com,700,20049091.0,6.0
1800,Loanbase.com,16621,2417417.0,1.0
1801,175,SatoshiMines.com,3358019323.0,22.0
1802,821,HaoBTC.com,3444991636.0,15.0
1803,SlushPool.com,HaoBTC.com,246998570093.0,70.0
1804,Bter.com,107,1137259532.0,4.0
1805,CoinPayments.net,292,7014934188.0,80.0
1806,700,57,55037138.0,7.0
1807,FortuneJack.com,354,165404867.0,12.0
1808,BTCJam.com,1138,34900000.0,2.0
1809,SatoshiMines.com,FortuneJack.com,436144574.0,108.0
1810,292,SatoshiMines.com,38653433.0,30.0
1811,16621,Xapo.com,1550517443.0,38.0
1812,Bter.com,417,12809574083.0,14.0
1813,70063369,CoinGaming.io,4123648086.0,11.0
1814,1567,289,321761597.0,25.0
1815,BitZillions.com,Xapo.com,204733490.0,14.0
1816,SafeDice.com,SatoshiMines.com,343941238.0,34.0
1817,Xapo.com,69827719,249583504233.0,174.0
1818,1138,BTC-e.com,2228000854.0,16.0
1819,SafeDice.com,BTC-e.com,21873526786.0,158.0
1820,0,71842975,293196011.0,5.0
1821,1567,57,5456555.0,9.0
1822,269,Huobi.com,322653236.0,19.0
1823,Bitcoin.de,Loanbase.com,42424396840.0,33.0
1824,1138,CoinGaming.io,755472142.0,72.0
1825,107,BTCC.com,188815351857.0,41.0
1826,71842975,BTC-e.com,994839297.0,25.0
1827,269,Bter.com,505233068.0,30.0
1828,227,Loanbase.com,146870367.0,8.0
1829,269,Bitbond.com,67516918.0,22.0
1830,Bter.com,ePay.info_CoinJoinMess,126209166170.0,102.0
1831,BX.in.th,Bitstamp.net,317071781179.0,184.0
1832,417,BTC-e.com,112747684826.0,71.0
1833,Bit-x.com,PocketDice.io,199670433.0,50.0
1834,Bter.com,269,5362652719.0,95.0
1835,SlushPool.com,Rollin.io,29630924622.0,13.0
1836,CoinSpot.com.au,Rollin.io,152388932.0,19.0
1837,Bter.com,0,23677780921.0,104.0
1838,SlushPool.com,FYBSG.com,47121275074.0,14.0
1839,348,421,1645092265.0,38.0
1840,107,61,15285666298.0,61.0
1841,HappyCoins.com,ePay.info_CoinJoinMess,20267704253.0,77.0
1842,999Dice.com,BX.in.th,15528677592.0,539.0
1843,Rollin.io,122,58619833.0,8.0
1844,107,122,4969391125.0,23.0
1845,BX.in.th,PocketDice.io,56882091062.0,235.0
1846,Bitstamp.net,1138,87473170790.0,19.0
1847,HaoBTC.com,417,317214958624.0,158.0
1848,154,101,1724974925.0,35.0
1849,BX.in.th,417,940430373205.0,563.0
1850,396,417,9350826889.0,9.0
1851,YoBit.net,MercadoBitcoin.com.br,10156172523.0,352.0
1852,107,HolyTransaction.com,21154481967.0,39.0
1853,469,CoinJar.com,15108975590.0,38.0
1854,0,CoinSpot.com.au,984097772.0,210.0
1855,YoBit.net,BX.in.th,8408308006.0,227.0
1856,107,469,11882028360.0,10.0
1857,Paymium.com,154,72249330577.0,7.0
1858,HolyTransaction.com,61,145677154.0,15.0
1859,YoBit.net,871,1592805268.0,86.0
1860,Huobi.com,35,406139974428.0,60.0
1861,BX.in.th,TheRockTrading.com,7577002453.0,5.0
1862,CoinSpot.com.au,SatoshiDice.com,1344444458.0,21.0
1863,Bit-x.com,YoBit.net,32079766109.0,104.0
1864,Cryptonator.com,469,59709741.0,7.0
1865,SimpleCoin.cz,Cryptonator.com,14456691465.0,66.0
1866,175,Xapo.com,25746127981.0,68.0
1867,175,107,34292660803.0,76.0
1868,PocketDice.io,35,736939235.0,73.0
1869,CoinJar.com,269,10444479050.0,77.0
1870,154,Bitstamp.net,45015926961.0,158.0
1871,292,999Dice.com,3173135280.0,425.0
1872,Bitbond.com,35,1267780678.0,7.0
1873,CoinSpot.com.au,CoinGaming.io,19295798247.0,113.0
1874,SlushPool.com,1567,27005431772.0,12.0
1875,SlushPool.com,CoinCafe.com,123909583533.0,49.0
1876,292,BTC-e.com,4932128633.0,82.0
1877,CoinJar.com,101,54139326611.0,143.0
1878,700,348,22136670.0,4.0
1879,Paymium.com,354,100842620352.0,10.0
1880,Bitcoin.de,YoBit.net,268509984430.0,290.0
1881,Bitcoin.de,Cryptonator.com,132342477958.0,135.0
1882,SimpleCoin.cz,354,973480460.0,6.0
1883,Bitstamp.net,CoinSpot.com.au,668507787464.0,43.0
1884,1805,Poloniex.com,8589792848.0,69.0
1885,175,Bter.com,5965442870.0,27.0
1886,Cryptonator.com,Bitcoin.de,716458354.0,38.0
1887,35,BX.in.th,4126487729.0,114.0
1888,154,YoBit.net,143336232674.0,1037.0
1889,Bitstamp.net,PocketDice.io,1017219226536.0,79.0
1890,469,OKCoin.com,18903165067.0,41.0
1891,Bitcoin.de,Bitbond.com,84210194536.0,132.0
1892,289,175,6206149577.0,37.0
1893,175,Bitcoin.de,1026313696.0,12.0
1894,1070,Cryptonator.com,706579041.0,17.0
1895,Poloniex.com,16621,2055661602538.0,32.0
1896,BX.in.th,YoBit.net,221490942821.0,401.0
1897,0,SimpleCoin.cz,1509285176.0,68.0
1898,175,BTC-e.com,22080038818.0,79.0
1899,69697250,BX.in.th,163042155720.0,15.0
1900,348,417,493025446.0,10.0
1901,419,BTC-e.com,389747.0,1.0
1902,71554939,154,1811525137.0,20.0
1903,107,Paymium.com,831205373.0,4.0
1904,396,35,44644379999.0,63.0
1905,35,1138,1276543947.0,128.0
1906,Xapo.com,821,59954317050.0,65.0
1907,HolyTransaction.com,SafeDice.com,79877103.0,23.0
1908,SafeDice.com,HolyTransaction.com,15159442.0,8.0
1909,CoinPayments.net,BitcoinFog,8079983938.0,85.0
1910,Bit-x.com,MercadoBitcoin.com.br,17713821789.0,23.0
1911,Bit-x.com,421,2171718765.0,56.0
1912,Loanbase.com,Poloniex.com,58440063583.0,420.0
1913,FYBSG.com,CoinGaming.io,3433569673.0,41.0
1914,BitZillions.com,0,685630547.0,51.0
1915,898,YoBit.net,5807965227.0,21.0
1916,CoinSpot.com.au,CoinTrader.net_LocalBitcoins.com,10210701171.0,56.0
1917,HappyCoins.com,CoinTrader.net_LocalBitcoins.com,21703453784.0,63.0
1918,269,1391,88059831.0,24.0
1919,57,BX.in.th,1707263125.0,24.0
1920,CoinTrader.net_LocalBitcoins.com,898,125729002934.0,98.0
1921,HappyCoins.com,Bitstamp.net,167033903484.0,243.0
1922,417,348,3219363248.0,11.0
1923,523,BTC-e.com,36513920778.0,96.0
1924,TheRockTrading.com,Bitcoin.de,10934248321.0,14.0
1925,CoinPayments.net,999Dice.com,1851642092.0,60.0
1926,469,CoinTrader.net_LocalBitcoins.com,39426021112.0,93.0
1927,CoinGaming.io,BX.in.th,6427655794.0,81.0
1928,292,Xapo.com,893644725.0,127.0
1929,Matbea.com,Xapo.com,2075078606.0,11.0
1930,Cryptonator.com,421,280876730.0,122.0
1931,57,HaoBTC.com,438046980.0,23.0
1932,ePay.info_CoinJoinMess,BitBargain.co.uk,127895522754.0,81.0
1933,SlushPool.com,1138,25418220996.0,10.0
1934,SatoshiDice.com,175,478933571.0,32.0
1935,Cryptonator.com,Bitbond.com,29901153.0,7.0
1936,348,57,309538885.0,8.0
1937,57,BTCC.com,97465979671.0,32.0
1938,CoinMotion.com,0,8373281872.0,35.0
1939,70063369,Loanbase.com,19401334821.0,63.0
1940,821,0,8389231490.0,18.0
1941,871,Bit-x.com,78879347.0,11.0
1942,Rollin.io,BTCJam.com,201694646.0,30.0
1943,70063369,Bit-x.com,747988260.0,6.0
1944,YoBit.net,641,1280097062.0,131.0
1945,PocketDice.io,CoinGaming.io,274657463.0,71.0
1946,227,CoinJar.com,16466054.0,9.0
1947,CoinGaming.io,999Dice.com,1981634820.0,74.0
1948,SlushPool.com,Huobi.com,492668049404.0,157.0
1949,700,269,377100886.0,13.0
1950,Loanbase.com,CoinJar.com,6684380062.0,19.0
1951,CoinGaming.io,FortuneJack.com,1139144820.0,100.0
1952,Loanbase.com,HolyTransaction.com,3135809491.0,24.0
1953,57,700,879734112.0,16.0
1954,641,YoBit.net,378321085.0,48.0
1955,FortuneJack.com,269,150925114.0,48.0
1956,69697250,BTC-e.com,166657613125.0,17.0
1957,5162,CoinTrader.net_LocalBitcoins.com,884042650464.0,57.0
1958,70063369,Bitstamp.net,11295526952.0,29.0
1959,SafeDice.com,417,3566811264.0,103.0
1960,BX.in.th,FYBSG.com,26285211039.0,19.0
1961,175,Rollin.io,56446672.0,11.0
1962,YoBit.net,122,4695702098.0,59.0
1963,TheRockTrading.com,35,448593763.0,5.0
1964,35,154,349955204.0,14.0
1965,Cryptonator.com,Matbea.com,826735686.0,91.0
1966,Bitcoin.de,Rollin.io,64295341794.0,41.0
1967,BTCJam.com,CoinSpot.com.au,386723291.0,12.0
1968,PocketDice.io,122,40247271.0,20.0
1969,175,ePay.info_CoinJoinMess,26269449506.0,126.0
1970,101,BX.in.th,127677605.0,43.0
1971,5162,354,6132623518381.0,106.0
1972,BX.in.th,Bitcoin.de,18109093501.0,14.0
1973,CoinJar.com,354,11789867381.0,69.0
1974,348,154,320973130.0,27.0
1975,396,122,127372102394.0,62.0
1976,35,Rollin.io,783893701.0,34.0
1977,Vaultoro.com,Bit-x.com,483062177.0,13.0
1978,Rollin.io,Bitcoin.de,824386568.0,21.0
1979,BX.in.th,107,23622621966.0,29.0
1980,Paymium.com,MercadoBitcoin.com.br,340570061712.0,36.0
1981,269,CoinJar.com,40806363.0,9.0
1982,Rollin.io,SatoshiDice.com,481443432.0,44.0
1983,BX.in.th,SatoshiMines.com,110180377224.0,218.0
1984,Bitbond.com,1805,15278512.0,1.0
1985,61,0,5891439015.0,371.0
1986,0,871,909154878.0,176.0
1987,5162,0,1236539204752.0,215.0
1988,HolyTransaction.com,BitcoinFog,89890798.0,6.0
1989,69697250,MercadoBitcoin.com.br,296288024695.0,33.0
1990,CoinGaming.io,122,53809616083.0,687.0
1991,SafeDice.com,YoBit.net,203008590.0,14.0
1992,PocketDice.io,871,163716046.0,69.0
1993,CoinJar.com,35,18822219562.0,47.0
1994,16621,YoBit.net,162770919.0,50.0
1995,57,Bit-x.com,2719382181.0,77.0
1996,469,Xapo.com,10314263154.0,73.0
1997,227,MercadoBitcoin.com.br,6006523821.0,22.0
1998,Bitbond.com,1226,91599427.0,1.0
1999,35,1149,85656793.0,10.0
2000,107,Rollin.io,27241131852.0,83.0
2001,101,523,623193359.0,27.0
2002,BX.in.th,SafeDice.com,2341411393.0,10.0
2003,Bitcoin.de,FortuneJack.com,23118457951.0,24.0
